Trial,Meso Spent,Destructions
6086,6638561819.03244,1
6087,9425862751.825289,1
6088,6010993113.768697,1
6089,10717041238.714075,1
6090,13243502344.758675,1
6091,4831491799.155922,1
6092,2364409096.2082505,1
6093,14202520251.242437,1
6094,6563880704.232003,1
6095,4622906068.073206,1
6096,7406742104.103265,1
6097,963536820.0277086,1
6098,962520454.9770744,1
6099,2986722144.1456094,1
6100,927060992.6643677,1
6101,13309903824.14369,1
6102,8633706667.105684,1
6103,1349837194.3714938,1
6104,1821886390.6739128,1
6105,6491112609.965377,1
6106,9228146072.757948,1
6107,6128696702.657927,0
6108,2120478290.3722036,1
6109,3671011142.193033,1
6110,9806310707.140377,1
6111,4795798869.190099,1
6112,3404023816.0766187,1
6113,8352771196.116815,1
6114,8409644032.707217,1
6115,2622274014.1967764,0
6116,839907999.2307616,1
6117,1202660859.808817,1
6118,1961864802.730493,1
6119,7870103743.267388,1
6120,3898620873.6738,0
6121,2950795885.0884247,1
6122,6014890391.630775,1
6123,1094289049.4083118,1
6124,5147913267.920817,1
6125,2129944700.5779362,1
6126,3806437203.6686187,0
6127,2057166494.227244,1
6128,10963457790.092392,1
6129,1454660356.6029236,1
6130,6565814983.068376,1
6131,4843248963.1307955,1
6132,1488920871.8539953,1
6133,2880412803.967141,1
6134,1768707510.8096225,1
6135,7997298780.104427,1
6136,1348392358.9799178,1
6137,2882148983.944515,1
6138,3220165608.375998,1
6139,4032873043.645402,1
6140,5279738724.286076,1
6141,1363402952.972347,1
6142,1852898791.3289788,1
6143,8866474770.374557,1
6144,2317335789.811008,1
6145,7535254925.115302,1
6146,14315165167.589802,0
6147,3401508904.130588,1
6148,3894448512.497369,0
6149,3644737106.850601,1
6150,2281623022.8573885,1
6151,820807978.5034677,1
6152,3940817342.855541,1
6153,7965944293.839297,1
6154,7089805396.120269,1
6155,11624715694.808249,1
6156,7486148400.097908,1
6157,2280202661.207379,1
6158,4382370649.244165,1
6159,887676987.6102502,1
6160,6932903175.045672,1
6161,2278672468.554775,1
6162,5016944860.126589,0
6163,5582541295.844124,1
6164,5039704606.726758,1
6165,6094644460.54166,1
6166,3002361314.859288,1
6167,938862120.5154352,1
6168,1025958336.0960554,1
6169,4955121098.843541,1
6170,3229966536.630447,1
6171,2860105682.7218494,1
6172,2789930578.8127875,1
6173,1473186276.8326633,1
6174,1265441648.8936667,1
6175,8166293265.771339,1
6176,4431990025.702704,0
6177,3901542293.8195133,1
6178,4070360421.9258056,1
6179,4549298803.075878,1
6180,4463535555.663364,1
6181,3257420111.945523,1
6182,2847081521.26346,1
6183,4081381054.7026467,1
6184,3106999086.190668,1
6185,7423618870.0067625,1
6186,2668384000.2239127,1
6187,3936119930.0599656,1
6188,997702176.6838368,1
6189,3886525316.737093,1
6190,3275882350.623625,1
6191,6440517767.732792,1
6192,8018667073.939513,0
6193,1211747520.3532965,1
6194,3719302154.972621,1
6195,11434583423.481098,1
6196,5530461697.747847,1
6197,1895401616.9335093,1
6198,1791285625.1038327,1
6199,3477233421.6559486,1
6200,994342810.0111263,1
6201,6517768548.789181,0
6202,8905188781.033989,0
6203,3215607437.364059,1
6204,1421693947.00843,1
6205,4485058592.960198,1
6206,1976223759.684688,1
6207,3189645047.8729095,1
6208,7432882283.38776,0
6209,2790967336.2935324,1
6210,6154659019.964277,1
6211,1375107564.95075,1
6212,958993489.7554687,1
6213,1859520501.1822853,1
6214,1693488629.4346566,1
6215,3876875877.2921877,1
6216,1346534434.5323594,1
6217,867656439.0661261,1
6218,703541182.0260912,1
6219,8751613102.10413,1
6220,11109142000.883991,0
6221,483229651.2708652,1
6222,6702256128.455183,1
6223,1668443869.0254698,1
6224,5173868615.513942,1
6225,741645386.2468752,1
6226,5430378988.861176,1
6227,1231863906.1312246,1
6228,5472143695.913696,1
6229,5763099756.874825,1
6230,893173376.6141839,1
6231,535446132.6887896,1
6232,3751435347.378088,1
6233,6481459281.017332,1
6234,5452207535.913894,1
6235,15817547855.716854,1
6236,5780184895.917839,1
6237,3302251173.7127333,1
6238,3500477543.0900154,1
6239,2500157202.120747,1
6240,6938298050.425455,1
6241,2265716127.53163,1
6242,10116942555.645607,1
6243,4503714200.429579,1
6244,7515987581.277148,1
6245,3134897650.512346,0
6246,1863929442.459353,1
6247,3287677011.4996204,1
6248,6266539406.630719,1
6249,4260657896.217954,0
6250,10993842803.602621,1
6251,1113126991.6306272,1
6252,10296255483.86787,1
6253,3629917659.2517085,1
6254,880077464.4676776,1
6255,13276053681.942312,0
6256,6953966036.76267,0
6257,1048306902.8001505,1
6258,4944446791.841972,1
6259,6291263823.251731,0
6260,2983494778.7577653,1
6261,4400240896.042381,1
6262,5516999690.355331,0
6263,1220674111.448106,1
6264,1578893660.1074543,1
6265,3552130610.938798,0
6266,6298302753.81052,1
6267,9803874603.258171,1
6268,2246224588.317783,1
6269,5606150175.224734,1
6270,2544073840.454711,1
6271,4041966055.6871643,1
6272,2313406147.491213,1
6273,8577500695.869712,1
6274,1581966193.7176135,1
6275,5800949581.443763,0
6276,5015617208.279876,0
6277,1042993095.8072176,1
6278,1112094285.840167,1
6279,6273483569.277534,1
6280,11801364844.82638,1
6281,4353645830.841287,1
6282,1541177262.3110077,1
6283,5653302918.903946,0
6284,5474730993.0447235,0
6285,2709387646.733527,1
6286,1700348460.9951923,1
6287,5602798242.438726,1
6288,8186323644.2229805,1
6289,6231800996.827879,1
6290,3993542413.9268417,1
6291,4450989497.07629,1
6292,4435785907.909691,1
6293,7222373874.714875,1
6294,10034928761.6259,1
6295,6012527865.093353,0
6296,9354924276.756348,1
6297,934621285.4067128,1
6298,10394493934.031036,1
6299,8748567563.771992,0
6300,4261338069.4318333,1
6301,3795285709.327012,1
6302,5325433216.470419,1
6303,4271568219.891523,1
6304,2642630136.9615145,1
6305,4169948280.9050794,0
6306,6779157383.155554,1
6307,4160953475.809988,1
6308,8292310526.983253,1
6309,2660492834.6387887,0
6310,6491408939.255459,0
6311,834579208.7757232,1
6312,7811064832.300845,0
6313,4734266963.396013,1
6314,11054512917.115759,0
6315,518411372.9776275,1
6316,4580923735.35923,1
6317,5263757051.346594,1
6318,1613525112.9689662,1
6319,4529706214.26159,1
6320,4120437862.864425,1
6321,5372473351.500685,1
6322,8717721662.62753,1
6323,724610626.5357131,1
6324,2018051983.9890769,1
6325,2953277609.380966,1
6326,7621758786.93445,1
6327,7029185401.193032,1
6328,4447279413.927229,1
6329,4229145003.159008,1
6330,1539303675.7624836,1
6331,1991439825.3485198,1
6332,2452871178.7605395,1
6333,2076321407.4557316,1
6334,2067451594.2139072,1
6335,2467151054.5065756,1
6336,3048442320.836637,1
6337,1939693437.6430073,1
6338,1347621882.259225,1
6339,17740268712.25333,1
6340,11945113584.663193,1
6341,1478517065.017535,1
6342,2798339500.2909646,1
6343,9231167363.450893,1
6344,3146731235.8880997,1
6345,13048135880.884539,1
6346,7751312203.531711,1
6347,5312229521.680166,1
6348,2401344998.9304705,1
6349,2171214879.679784,1
6350,3912604155.7819867,1
6351,5778484288.312604,1
6352,3328672817.7156177,1
6353,2866928159.4993715,1
6354,4476394511.751164,1
6355,6203130616.178615,1
6356,1770494599.8390152,1
6357,6270572150.218614,0
6358,3474451499.9586043,1
6359,9917981291.560118,0
6360,9692406485.93913,1
6361,4039814012.9404655,1
6362,8556511445.1844225,1
6363,22720119384.166843,0
6364,8046750925.054295,1
6365,8277058796.613656,1
6366,6916086776.968631,0
6367,8338940636.293477,1
6368,2920660558.985103,1
6369,6672931873.90348,1
6370,2229556592.5356007,1
6371,2294193477.7419972,1
6372,3064977828.929621,0
6373,2734664435.982142,1
6374,2615412449.085813,1
6375,2092426819.456868,1
6376,4917259916.351724,1
6377,2949965614.3628182,1
6378,2896979230.327402,1
6379,3608099702.954613,0
6380,11994771699.388018,1
6381,4249764216.14109,0
6382,2646306076.817543,1
6383,1176216296.7254984,1
6384,6459715283.909142,0
6385,3325821907.9340115,1
6386,4260172717.2755885,1
6387,4162444454.4267545,0
6388,2278296778.8364,1
6389,1148666629.0761724,1
6390,4271481540.3927016,1
6391,935312265.6334276,1
6392,3434629283.402232,1
6393,7748865739.48506,1
6394,1793929831.095456,1
6395,12636011282.695282,1
6396,4445084042.133042,1
6397,3717278517.3279605,1
6398,5454839603.420757,1
6399,2223012128.9274364,1
6400,9160972701.76782,1
6401,2587821336.0946956,1
6402,3101144102.809091,1
6403,11602053659.85586,1
6404,4374009150.100649,1
6405,1265933425.553549,1
6406,3131066516.8300667,1
6407,3559277401.1291647,1
6408,11784355801.672075,0
6409,4229241412.1216364,1
6410,7677846323.380195,1
6411,1690251361.2843223,0
6412,5939666732.416787,1
6413,976124086.7004349,1
6414,4982941416.219812,1
6415,1793312334.3585966,1
6416,10203986632.57338,1
6417,10221395684.071749,1
6418,3784333258.014246,1
6419,1652233799.8973343,1
6420,6159775093.456358,1
6421,2582754698.223748,1
6422,1686399156.5534627,1
6423,4311701659.170976,1
6424,14514646233.1948,1
6425,5734537267.768605,1
6426,1523332795.478925,1
6427,5766859285.616431,1
6428,5052467838.256249,1
6429,5518537115.890224,1
6430,8059030707.143944,1
6431,7016653724.718079,1
6432,2744632674.75923,1
6433,1704165841.22395,1
6434,2762883648.1687775,1
6435,1285129283.5146468,1
6436,3480788826.746383,1
6437,3531363248.0966988,1
6438,6770258569.23656,1
6439,11038758195.738081,1
6440,2567659227.342949,1
6441,1344469173.5162277,1
6442,5138861434.693538,0
6443,2292861010.556337,1
6444,5272630579.98053,1
6445,6310212308.110543,0
6446,911320338.6097841,1
6447,2400509883.9184637,1
6448,661044377.2680645,1
6449,1454120784.7500658,1
6450,8077107180.330781,1
6451,1049884808.0959253,1
6452,3588470957.172111,1
6453,2303312612.17556,1
6454,1241219495.6410475,1
6455,3452043594.28977,1
6456,1727092531.5422704,1
6457,6965860811.030075,1
6458,714309754.6514868,1
6459,1573206275.2747731,1
6460,4603267119.935134,1
6461,3355502621.7707777,1
6462,8603394124.417055,1
6463,13723179886.73801,1
6464,3453945593.423956,1
6465,4183758670.340238,1
6466,1927581359.6322725,1
6467,1632887890.840099,1
6468,2133310126.283898,1
6469,6579912365.0306,1
6470,3989631146.0874248,0
6471,7920560784.252801,1
6472,2820332684.9850845,1
6473,464129630.5435711,1
6474,3701401759.945822,1
6475,1274169036.4216435,1
6476,2440415377.4562273,1
6477,606858472.0678122,1
6478,4983187188.323938,1
6479,6194249540.225714,1
6480,7640396319.750719,0
6481,3626108279.228401,1
6482,2068539549.5602236,1
6483,1999675436.2166145,1
6484,2135891523.6862879,1
6485,644962676.2885962,1
6486,4123569192.475652,1
6487,2749486276.5522776,1
6488,2565855797.57373,1
6489,2872421619.6156077,1
6490,16675604387.221199,1
6491,4562157391.274977,1
6492,2432905124.894756,1
6493,2910790323.6096168,1
6494,2583066041.577462,1
6495,1191631134.5753684,1
6496,5571871386.676683,0
6497,1679704499.1267543,1
6498,1765126578.9837487,1
6499,3289721908.659255,1
6500,4488141425.739899,1
6501,2081942581.1817467,1
6502,858054961.2263619,1
6503,7680789953.770536,0
6504,2811104066.9481306,0
6505,2396881165.1522098,1
6506,5928508951.102963,1
6507,4418032682.296913,1
6508,5210067832.709244,1
6509,7273894885.7894945,0
6510,3537398530.3146286,1
6511,8914115580.568981,1
6512,21026479525.8174,1
6513,2569485442.236911,1
6514,1742554485.5360432,1
6515,8755626776.069738,1
6516,1931472412.414165,1
6517,1071528353.103101,1
6518,3535070512.154658,1
6519,3084213522.8048005,1
6520,8012749526.4947,1
6521,2328800287.3245187,1
6522,2476985101.194154,1
6523,727127926.1920485,1
6524,5819344159.67303,1
6525,16557988603.993975,1
6526,1431358731.1671348,1
6527,15758667588.114666,1
6528,5178015180.220751,1
6529,8408052707.881664,0
6530,7763824313.045283,1
6531,1624088741.9970312,1
6532,1016802197.4111309,1
6533,2943222634.0792756,1
6534,703445344.7922871,1
6535,2517959262.4068413,1
6536,2412573240.8392987,1
6537,8899397303.237282,1
6538,7308995870.2651415,1
6539,1242235860.6916819,1
6540,3268936814.7466826,0
6541,1186810063.6971838,1
6542,2424882127.3734417,1
6543,5187583012.112805,1
6544,6851976534.238854,1
6545,3122323324.4787173,1
6546,12812030327.880722,1
6547,5372869060.722765,0
6548,2248378591.840945,1
6549,5561528556.863595,0
6550,2463869051.7179866,1
6551,9146048926.605013,0
6552,4014214816.8331094,1
6553,17165935929.781637,1
6554,3169307896.211313,1
6555,5651331639.041727,0
6556,3432009388.421729,1
6557,2112274531.7801125,1
6558,1333438522.3858533,1
6559,4981601792.1156845,1
6560,3035689426.2532206,1
6561,2551394944.35248,1
6562,1086506944.2547386,1
6563,6590423354.797959,1
6564,4580650359.02948,0
6565,2954905307.5995507,1
6566,4347523133.459893,1
6567,1118661253.757068,1
6568,4168317841.753857,1
6569,1998215336.5469263,1
6570,7461730338.300223,1
6571,1319839592.4180238,1
6572,1683508279.0573785,1
6573,5402302024.96943,0
6574,3105790368.033566,1
6575,3991943271.0163255,1
6576,3216740230.3448095,1
6577,2847994530.60804,1
6578,1589057071.3864064,1
6579,11865142068.183588,1
6580,1091200325.6231155,1
6581,5489585015.128196,0
6582,12842124023.659924,0
6583,4117325254.5981746,1
6584,1853851850.0606723,1
6585,4057897668.6171255,1
6586,3403676231.227811,1
6587,2624053347.3472524,1
6588,15511880049.454311,1
6589,1034661647.705319,1
6590,1939034741.07309,1
6591,16800466173.523586,1
6592,4233506581.034108,1
6593,4648652753.973407,1
6594,11014263739.709902,1
6595,4074245129.0183043,0
6596,3124287510.589061,1
6597,13611865627.51326,1
6598,2526514094.5299435,1
6599,1384606107.8382802,1
6600,12136387464.32504,1
6601,678079136.9792266,1
6602,5321400924.643205,1
6603,4994034624.833581,1
6604,3096935290.9957824,1
6605,6506175719.553819,1
6606,1315521786.6192286,1
6607,9888891007.176807,1
6608,3403381564.782187,1
6609,682209659.0114905,1
6610,7224064599.232244,1
6611,6310869656.626746,1
6612,4157526429.388687,1
6613,4102586773.559233,1
6614,9160821020.83056,1
6615,1601740175.2929366,1
6616,2315326992.9060454,1
6617,8603418292.085497,1
6618,8692640063.514439,1
6619,3317591677.460309,1
6620,3674606605.762637,1
6621,2790352742.862413,1
6622,8116902202.440139,0
6623,3514420818.853985,1
6624,4578411392.558874,1
6625,6146957457.832248,1
6626,10364521758.636997,1
6627,2387653943.7910533,1
6628,5682322876.605676,1
6629,2729954495.344652,1
6630,4659790646.363073,1
6631,1028094679.7884182,1
6632,15437291446.223478,0
6633,8466586058.519673,1
6634,3487118860.69635,1
6635,6935815958.052673,1
6636,3139351241.982109,1
6637,3536658264.2914953,1
6638,6186118828.997563,0
6639,11516125323.022161,1
6640,5565405223.987013,1
6641,20138237126.589565,1
6642,3361346176.5657854,1
6643,7674169930.05161,1
6644,1867756112.0503793,1
6645,803677381.5585015,1
6646,1494535459.678063,1
6647,5951255962.992638,1
6648,5575113251.6447115,1
6649,1920827561.7257009,1
6650,6619719988.105335,1
6651,5036933277.48615,1
6652,878012203.4515457,1
6653,2317837750.6652713,0
6654,2032570763.1348767,1
6655,2619066282.4559593,1
6656,5606412318.033191,1
6657,2469396614.359062,1
6658,2016124295.956261,1
6659,3074341493.4679275,0
6660,1671151340.5570283,0
6661,8326822076.121298,1
6662,6431309890.600665,1
6663,2636593497.465863,1
6664,5852683899.84921,1
6665,3976535811.7008944,1
6666,6042637201.0441,1
6667,8411323891.295817,1
6668,12545858162.286787,0
6669,2065815591.9741743,1
6670,2656646576.924851,1
6671,4064346294.9914837,1
6672,1524014277.1735847,1
6673,2564713457.3456717,1
6674,2694734440.405809,1
6675,6905111100.000829,1
6676,1064254214.7844474,1
6677,2256617471.224803,1
6678,2675151207.401169,1
6679,2239650525.6741076,1
6680,8201343415.199645,1
6681,11486393723.526917,1
6682,2362702102.8671894,0
6683,2489037555.9643393,1
6684,4943184395.738993,1
6685,913193925.158308,1
6686,1903874702.3137982,1
6687,5833551033.528806,1
6688,2582668744.8736644,1
6689,9288251843.620882,1
6690,3988761667.1349535,0
6691,7992638177.901216,0
6692,1432916272.6064124,1
6693,1572364715.8778493,1
6694,1179647424.7133002,1
6695,6218834723.35464,1
6696,803773218.7923056,1
6697,1766721746.2874687,1
6698,5719437403.195075,1
6699,2303280081.2606964,1
6700,10173458958.773151,1
6701,10693755549.948326,1
6702,5466928491.260369,1
6703,2513862842.8994174,1
6704,4297320075.90942,1
6705,1283198306.9580274,1
6706,4169114101.785232,0
6707,3510174398.05401,1
6708,5707118952.699442,1
6709,2944899300.235612,1
6710,4338120484.831948,1
6711,1102771227.2452075,1
6712,7684862455.302415,1
6713,2819117547.748411,1
6714,1219887293.987587,1
6715,10655915153.934082,1
6716,1396423576.4291737,1
6717,3003718009.816347,1
6718,4349310994.667151,1
6719,1857192483.0223143,1
6720,1287955928.7948647,1
6721,2537036100.1865377,1
6722,2235695232.8339667,1
6723,2877258011.797685,1
6724,8950824440.037277,1
6725,6952991164.586893,1
6726,3940923068.2507677,1
6727,10018243511.027697,1
6728,686410585.081125,1
6729,5014373756.481001,1
6730,6369520326.657207,1
6731,8528570794.9649935,1
6732,3077818289.0765495,1
6733,3425960357.715257,1
6734,9362956556.596804,1
6735,2118079189.5360024,1
6736,3570665720.740257,1
6737,2750889769.38839,1
6738,3139307270.4282737,0
6739,951243236.8778988,1
6740,5495457667.762706,1
6741,3834659822.26404,1
6742,4645590587.4898405,1
6743,2066860520.3667963,1
6744,3234334806.1485314,1
6745,2040474138.7186866,1
6746,6411384739.668147,1
6747,2382724208.9942465,1
6748,2928992156.5634546,1
6749,1975453282.9639955,1
6750,7167681031.802578,0
6751,4138776275.479472,1
6752,3081130651.983398,1
6753,2578247363.6705217,1
6754,1859257744.0384464,1
6755,3025950743.3188405,1
6756,1853724407.8089306,1
6757,1154987708.6631322,1
6758,2306228244.229216,1
6759,3980592379.195012,1
6760,4387565778.0581455,1
6761,3727506056.2871194,1
6762,3602394103.4376755,1
6763,1135791850.702034,1
6764,2844650675.4715066,1
6765,9219566462.724857,0
6766,4477747096.0812845,0
6767,2824860848.469359,0
6768,10266269539.929272,1
6769,2331622985.450112,1
6770,2707011578.2801337,1
6771,4424607494.325829,1
6772,1066444772.3391434,1
6773,1761338461.15409,1
6774,7277155819.025982,1
6775,4415226079.536017,1
6776,5495526976.402096,1
6777,6487633463.213055,1
6778,934525448.1729088,1
6779,3105593357.317263,0
6780,8442805474.829534,0
6781,5555379732.344163,0
6782,4369557645.971261,1
6783,6428014483.580407,1
6784,17498989718.929028,1
6785,7081716748.375522,1
6786,1817754942.744724,1
6787,3980330498.764698,1
6788,4711225323.956296,1
6789,11213292523.892685,1
6790,8765942207.87766,1
6791,5226233206.855805,1
6792,3724256888.6972413,1
6793,1877982859.5824246,1
6794,697274994.9403247,1
6795,2140911789.87871,1
6796,7175066865.982328,1
6797,4014893425.09825,1
6798,5085009660.739553,1
6799,1990710971.9992971,1
6800,1581180733.5348144,1
6801,5933777892.200835,1
6802,12806231890.52437,0
6803,8212586134.12013,1
6804,489495838.35663176,1
6805,4025875664.6835093,1
6806,857038596.1757278,1
6807,1750640045.3080003,1
6808,1362520298.278024,1
6809,3147914918.6716228,1
6810,11596026702.614632,1
6811,606858472.0678122,1
6812,6244668898.165729,1
6813,7181537573.127017,1
6814,3932826162.3949738,0
6815,3993355751.7733855,1
6816,8063018362.290291,1
